filter_name,trial_idx,omat_mean,ess_mean,runtime
UKF,26,10.042148016941626,nan,0.011096715927124023
UKF,27,2.327392695005187,nan,0.011270761489868164
UKF,28,9.046506600698338,nan,0.012824058532714844
UKF,29,12.523557781302923,nan,0.013141870498657227
UKF,30,17.869627494817554,nan,0.011899948120117188
UKF,31,12.058791117179702,nan,0.012408971786499023
UKF,32,3.285093709684618,nan,0.012060880661010742
UKF,33,13.036714956326518,nan,0.01207590103149414
UKF,34,5.526797968033512,nan,0.012944936752319336
UKF,35,6.614795386555942,nan,0.012008905410766602
UKF,36,11.96163705327696,nan,0.011338949203491211
UKF,37,6.671327279002348,nan,0.01235818862915039
UKF,38,3.945034970587669,nan,0.012347936630249023
UKF,39,2.991740036927316,nan,0.012351036071777344
UKF,40,5.692582875198983,nan,0.012099981307983398
UKF,41,1.9918502649655792,nan,0.01116800308227539
UKF,42,12.07921725460669,nan,0.01099705696105957
UKF,43,12.87676560540163,nan,0.013078927993774414
UKF,44,7.89772011213997,nan,0.01227712631225586
UKF,45,6.813374982535372,nan,0.011301994323730469
UKF,46,10.418274020437085,nan,0.011783838272094727
UKF,47,9.240355180134124,nan,0.011960983276367188
UKF,48,3.8560747468445262,nan,0.01233220100402832
UKF,49,9.873177633198347,nan,0.012044906616210938
EDH Flow,0,3.121371546449052,500.0,0.11742401123046875
EDH Flow,1,3.0409664054358614,500.0,0.12966513633728027
EDH Flow,2,1.4634607977902314,500.0,0.12559795379638672
EDH Flow,3,1.0885999294014332,500.0,0.12967395782470703
EDH Flow,4,4.268856755238558,500.0,0.12901902198791504
EDH Flow,5,7.47211611709969,500.0,0.12541985511779785
EDH Flow,6,3.6576944294075155,500.0,0.1238698959350586
EDH Flow,7,5.781750760239411,500.0,0.12435197830200195
EDH Flow,8,8.21389189477589,500.0,0.12950611114501953
EDH Flow,9,5.377852746956744,500.0,0.11738801002502441
EDH Flow,10,7.246553179584809,500.0,0.1295332908630371
EDH Flow,11,7.1433213729917995,500.0,0.1293659210205078
EDH Flow,12,2.4880211587809167,500.0,0.12972497940063477
EDH Flow,13,2.6136311166834094,500.0,0.12893390655517578
EDH Flow,14,1.9552299312246224,500.0,0.1299891471862793
EDH Flow,15,8.426566008367539,500.0,0.12935090065002441
EDH Flow,16,2.595160163273174,500.0,0.12871193885803223
EDH Flow,17,12.606012355131888,500.0,0.12970376014709473
EDH Flow,18,7.8724725002425835,500.0,0.1302189826965332
EDH Flow,19,5.384016703304166,500.0,0.118927001953125
EDH Flow,20,2.64957065087328,500.0,0.13008999824523926
EDH Flow,21,3.352708764596376,500.0,0.12958383560180664
EDH Flow,22,2.495329922481341,500.0,0.11904621124267578
EDH Flow,23,1.6581290718938373,500.0,0.12946605682373047
EDH Flow,24,3.158586058481906,500.0,0.11908769607543945
EDH Flow,25,4.880367150912369,500.0,0.1307392120361328
EDH Flow,26,6.259065108394445,500.0,0.11900997161865234
EDH Flow,27,1.5660547014631048,500.0,0.12988519668579102
EDH Flow,28,7.28053998150644,500.0,0.13055419921875
EDH Flow,29,8.898019117219215,500.0,0.12827706336975098
EDH Flow,30,12.473403146278725,500.0,0.13062715530395508
EDH Flow,31,7.656261253830992,500.0,0.13007116317749023
EDH Flow,32,2.198302000970245,500.0,0.12558197975158691
EDH Flow,33,7.802129620635749,500.0,0.12547087669372559
EDH Flow,34,3.448743053368631,500.0,0.12604641914367676
EDH Flow,35,5.338819067214039,500.0,0.12745118141174316
EDH Flow,36,9.473666960484175,500.0,0.13082599639892578
EDH Flow,37,5.791521526371658,500.0,0.12840700149536133
EDH Flow,38,3.2170097675709877,500.0,0.13013601303100586
EDH Flow,39,2.15634208976826,500.0,0.1291491985321045
EDH Flow,40,4.0913985719318715,500.0,0.1261119842529297
EDH Flow,41,1.5913223706282302,500.0,0.1292121410369873
EDH Flow,42,7.522882936240015,500.0,0.11754536628723145
EDH Flow,43,9.235864119280418,500.0,0.12995672225952148
EDH Flow,44,6.918810724431578,500.0,0.129533052444458
EDH Flow,45,4.232408908717875,500.0,0.12143301963806152
EDH Flow,46,7.594875960910187,500.0,0.12639737129211426
EDH Flow,47,7.148130872778531,500.0,0.12438702583312988
EDH Flow,48,3.1066421608675663,500.0,0.12926793098449707
EDH Flow,49,7.54343182311217,500.0,0.1290302276611328
EDH-PF-PF,0,0.8370996859532273,8.923251655098412,0.18505597114562988
EDH-PF-PF,1,7.858291476054072,7.24138921868837,0.18991422653198242
EDH-PF-PF,2,9.642861674043582,8.595963824089155,0.18831276893615723
EDH-PF-PF,3,0.8261496779509105,8.004456452153956,0.1927018165588379
EDH-PF-PF,4,0.826553597842024,8.60872010305009,0.1905050277709961
EDH-PF-PF,5,7.927315030886222,6.097680160838491,0.19078898429870605
EDH-PF-PF,6,5.14532427298263,7.688170393437557,0.18858599662780762
EDH-PF-PF,7,0.7947267317604364,9.618142227988463,0.1887810230255127
EDH-PF-PF,8,0.8449720585654757,9.470202109667563,0.18837499618530273
EDH-PF-PF,9,2.8281214171600904,8.175530402748809,0.18706798553466797
EDH-PF-PF,10,3.9581955119815784,7.728337216503564,0.19293498992919922
EDH-PF-PF,11,2.773904660225399,8.122622526915565,0.1902027130126953
EDH-PF-PF,12,8.804004831428633,7.1403736177846655,0.19225406646728516
EDH-PF-PF,13,4.914088847822321,7.101794415688552,0.18913984298706055
EDH-PF-PF,14,7.055951982324722,6.945109087818355,0.18693804740905762
EDH-PF-PF,15,1.3452338625272446,7.034203604095208,0.19586801528930664
EDH-PF-PF,16,1.2085855676291715,8.799357701339039,0.19353604316711426
EDH-PF-PF,17,1.924269267026922,10.081433549827551,0.19418692588806152
EDH-PF-PF,18,2.54769901528781,11.07669729515855,0.1952970027923584
EDH-PF-PF,19,1.1080694506802413,11.060827647133953,0.19208884239196777
EDH-PF-PF,20,8.000700679700042,8.213656364508648,0.19435811042785645
EDH-PF-PF,21,3.854511443906365,11.891397326382776,0.19426488876342773
EDH-PF-PF,22,2.362254768155664,8.05931497920471,0.19355297088623047
EDH-PF-PF,23,5.953017419701179,9.848531035909684,0.19315481185913086
EDH-PF-PF,24,1.6736269754423023,9.017443255939213,0.1920020580291748
EDH-PF-PF,25,6.61476861607947,7.257921460422369,0.19391179084777832
EDH-PF-PF,26,0.9539027250585984,4.31861492424243,0.1965019702911377
EDH-PF-PF,27,5.959705759103052,5.772951871839178,0.19168591499328613
EDH-PF-PF,28,3.69916752203199,5.357939522002553,0.19377684593200684
EDH-PF-PF,29,1.0638227844148165,4.852681262172862,0.1942460536956787
EDH-PF-PF,30,1.3793668751837524,7.1529366905112415,0.1946721076965332
EDH-PF-PF,31,1.7621658909996076,5.399763312780888,0.19097280502319336
EDH-PF-PF,32,1.7074773083453298,4.752252650996413,0.18903875350952148
EDH-PF-PF,33,1.554654496010651,6.215294832325969,0.18957996368408203
EDH-PF-PF,34,7.534313938655944,7.217078762939865,0.18998980522155762
EDH-PF-PF,35,4.484992267005932,9.95924305448987,0.19041204452514648
EDH-PF-PF,36,9.69209825004529,6.780819262526265,0.19193387031555176
EDH-PF-PF,37,7.214758879284913,11.151586098723206,0.19093799591064453
EDH-PF-PF,38,6.492036210663835,9.880300764800474,0.19377470016479492
EDH-PF-PF,39,7.256083192425351,10.161819450745677,0.19121313095092773
EDH-PF-PF,40,1.0821690369216432,11.286544636666784,0.19428205490112305
EDH-PF-PF,41,3.7998472095928104,7.8606991805985675,0.18587875366210938
EDH-PF-PF,42,1.130643105687465,10.867974731749788,0.19741201400756836
EDH-PF-PF,43,8.300743342185761,6.371810347820997,0.19164395332336426
EDH-PF-PF,44,2.349068933811805,8.44192724376014,0.18627691268920898
EDH-PF-PF,45,1.956252009505741,5.465662658834209,0.19519305229187012
EDH-PF-PF,46,1.7487203004751217,5.5759758789103815,0.19299817085266113
EDH-PF-PF,47,2.0562983822003575,4.532331773737438,0.18843412399291992
EDH-PF-PF,48,0.9492596447864616,7.808051078578801,0.19305896759033203
EDH-PF-PF,49,1.1001872209697885,5.789422988692509,0.18777918815612793
LEDH Flow,0,1.142791553039159,500.0,44.61680483818054
LEDH Flow,1,1.1154411031854368,500.0,46.250340938568115
LEDH Flow,2,1.3763103516756239,500.0,45.555060148239136
LEDH Flow,3,0.8770229377168058,500.0,45.64865827560425
LEDH Flow,4,1.2454916886931877,500.0,44.92570090293884
LEDH Flow,5,1.2142481953064632,500.0,44.91157603263855
LEDH Flow,6,1.3451477761325883,500.0,44.85371208190918
LEDH Flow,7,0.833124521572672,500.0,44.82006001472473
LEDH Flow,8,0.9317307702876654,500.0,44.79631686210632
LEDH Flow,9,1.3091438716881736,500.0,44.775901317596436
LEDH Flow,10,4.237819650749506,500.0,45.33034610748291
LEDH Flow,11,4.444321028637838,500.0,44.812289237976074
LEDH Flow,12,4.188049017589295,500.0,44.64328694343567
LEDH Flow,13,1.3421084401301802,500.0,45.44718885421753
LEDH Flow,14,0.9992415823559336,500.0,45.41021013259888
LEDH Flow,15,1.236546248637693,500.0,45.377798080444336
LEDH Flow,16,1.2329197755293722,500.0,45.343340158462524
LEDH Flow,17,3.8276208508267175,500.0,45.6083459854126
LEDH Flow,18,2.7314243902948805,500.0,45.60753917694092
LEDH Flow,19,1.1808866479043387,500.0,45.54025888442993
LEDH Flow,20,1.22957880130664,500.0,45.56979703903198
LEDH Flow,21,3.741785820534029,500.0,45.6320219039917
LEDH Flow,22,1.1716497568049984,500.0,45.57453107833862
LEDH Flow,23,1.7709493967327572,500.0,45.50271511077881
LEDH Flow,24,1.6441292245324823,500.0,45.5284059047699
LEDH Flow,25,1.4089091515436678,500.0,45.60751795768738
LEDH Flow,26,2.717140305425784,500.0,45.680712938308716
LEDH Flow,27,5.9902890663733395,500.0,45.674269914627075
LEDH Flow,28,3.7158283869239717,500.0,45.69489884376526
LEDH Flow,29,1.0806892352411002,500.0,45.55628204345703
LEDH Flow,30,1.579010459777863,500.0,45.64198112487793
LEDH Flow,31,1.337370868526984,500.0,45.419482707977295
LEDH Flow,32,1.8618676914256094,500.0,45.05045199394226
LEDH Flow,33,3.5621024385570914,500.0,44.63100576400757
LEDH Flow,34,1.3421973001496559,500.0,44.37057590484619
LEDH Flow,35,1.2213628169878983,500.0,45.63472294807434
LEDH Flow,36,3.266161885168918,500.0,45.338282108306885
LEDH Flow,37,1.1960125630651899,500.0,45.55477809906006
LEDH Flow,38,0.9554063622849504,500.0,45.69872212409973
LEDH Flow,39,1.2904158416793898,500.0,45.34358811378479
LEDH Flow,40,1.3872872319865774,500.0,45.63111710548401
LEDH Flow,41,3.787539578424828,500.0,45.21787691116333
LEDH Flow,42,1.4683370447058801,500.0,45.14148211479187
LEDH Flow,43,1.295053072476988,500.0,45.44431829452515
LEDH Flow,44,1.3025222033259727,500.0,45.67795419692993
LEDH Flow,45,1.428712564871009,500.0,45.37896800041199
LEDH Flow,46,3.21490638564487,500.0,45.504042863845825
LEDH Flow,47,1.4938030332028367,500.0,45.43737506866455
LEDH Flow,48,0.9483124653007117,500.0,45.448673725128174
LEDH Flow,49,0.9601132997256046,500.0,45.28262186050415
LEDH-PF-PF,0,0.8853833255537327,9.821250281750029,45.280373096466064
LEDH-PF-PF,1,1.1106461633700528,12.702862903412484,45.51116895675659
LEDH-PF-PF,2,0.8296708166996176,15.490827178103615,45.6647310256958
LEDH-PF-PF,3,0.8048842355342697,12.256725055061652,45.34580206871033
LEDH-PF-PF,4,0.7717135333909427,11.7365942568448,44.92037034034729
LEDH-PF-PF,5,0.9155345747784861,8.175230398803375,44.93013286590576
LEDH-PF-PF,6,0.8403694722908058,14.64947769575943,44.852652072906494
LEDH-PF-PF,7,0.8389061759757711,12.684779669986314,44.879860162734985
LEDH-PF-PF,8,0.8074646925205418,15.080559195465884,44.90005302429199
LEDH-PF-PF,9,0.8083214587387556,10.841479812735365,45.34713697433472
LEDH-PF-PF,10,0.8495348024854196,10.46506154454835,45.06870484352112
LEDH-PF-PF,11,0.8629044227420375,9.711068045017665,44.92974305152893
LEDH-PF-PF,12,0.8721934909773368,10.930697051117676,45.05741500854492
LEDH-PF-PF,13,1.0305155505168109,8.448537211999854,45.50341033935547
LEDH-PF-PF,14,0.8839056410528701,9.814789840382735,45.44321393966675
LEDH-PF-PF,15,1.126611562698066,13.942393759792116,45.357327938079834
LEDH-PF-PF,16,1.2434448103095332,11.566727777205871,45.60382103919983
LEDH-PF-PF,17,1.059433519240676,13.609778085687822,45.695611238479614
LEDH-PF-PF,18,1.1260601633916774,14.496788847224462,45.618674993515015
LEDH-PF-PF,19,1.1314037815188307,15.519437127850448,45.61461520195007
LEDH-PF-PF,20,0.7155150775608934,16.09661375625371,45.554795026779175
LEDH-PF-PF,21,0.8994892829159489,14.213617545160798,45.62887096405029
LEDH-PF-PF,22,0.8431968339878503,13.99067133828424,45.54930281639099
LEDH-PF-PF,23,0.8884361658791642,14.942667750811177,45.62208104133606
LEDH-PF-PF,24,0.8382481433893231,11.973639336943684,45.677170753479004
LEDH-PF-PF,25,1.1852337457593254,5.828032971207028,45.59315299987793
LEDH-PF-PF,26,0.9648610752449525,5.341985486181751,45.714051723480225
LEDH-PF-PF,27,1.0124240718236581,6.417371499652852,45.68441581726074
LEDH-PF-PF,28,0.8880781059588833,5.825983738823554,45.51348519325256
LEDH-PF-PF,29,0.9214336593359916,5.412282909201083,45.675081968307495
LEDH-PF-PF,30,1.2134609829219363,9.677617535742964,45.64029788970947
LEDH-PF-PF,31,1.0337128041312553,7.6317222260802495,45.25758385658264
LEDH-PF-PF,32,1.326394116722776,8.917256452952042,44.85977101325989
LEDH-PF-PF,33,1.1119791293002406,8.230013783771565,44.85091304779053
LEDH-PF-PF,34,1.1397383392121554,10.096707499413153,44.85049390792847
LEDH-PF-PF,35,0.9647443197295412,18.21005623910158,45.774807929992676
LEDH-PF-PF,36,1.075128741684759,14.187192365286052,45.559468030929565
LEDH-PF-PF,37,0.9416640690654628,14.319896500514393,45.62581777572632
LEDH-PF-PF,38,0.8457079622869821,16.18258807848202,45.741092920303345
LEDH-PF-PF,39,1.1423227324855905,17.20870975162314,45.52932024002075
LEDH-PF-PF,40,1.0193586211065484,14.167091691997095,45.584786891937256
LEDH-PF-PF,41,0.859154724861429,11.828634084166675,45.57176232337952
LEDH-PF-PF,42,1.0160833446755593,11.112266582566864,45.13774108886719
LEDH-PF-PF,43,1.0498808804656825,13.142189539147058,45.51386022567749
LEDH-PF-PF,44,0.9047757804269572,11.95243425363963,45.846314907073975
LEDH-PF-PF,45,1.112393743075586,9.34444077114029,45.45804214477539
LEDH-PF-PF,46,1.1235972651629234,9.606418357514439,45.266287088394165
LEDH-PF-PF,47,0.8899065283766107,8.799819248340777,45.607844829559326
LEDH-PF-PF,48,0.8291228110304988,9.159425406466944,45.18116807937622
LEDH-PF-PF,49,1.182600683712186,5.926109836951011,45.44043183326721
BPF (N=100000),0,1.3568955171377342,2.24094410112688,11.321716070175171
BPF (N=100000),1,2.050417929325822,1.5286554326741773,11.301329135894775
BPF (N=100000),2,2.5569649462335393,2.3729537966668657,11.41750717163086
BPF (N=100000),3,1.3708858600518632,1.9520157290664404,11.37047290802002
BPF (N=100000),4,3.920957600462737,1.748331544819552,11.309240102767944
BPF (N=100000),5,1.7917791651058848,1.8010886255934753,11.422805070877075
BPF (N=100000),6,6.441223991361272,2.0406317729088785,11.244337797164917
BPF (N=100000),7,1.2807398251945192,1.7803247234234263,11.34232497215271
BPF (N=100000),8,1.826353076757595,2.1462551878591163,11.327872037887573
BPF (N=100000),9,1.1334640011861312,2.342752992268516,11.232831954956055
BPF (N=100000),10,8.763818820528966,2.082860679629927,11.341253757476807
BPF (N=100000),11,1.9323482866140462,2.5981471156187927,11.342949867248535
BPF (N=100000),12,1.3629978433849104,2.7188226368349913,11.307335376739502
BPF (N=100000),13,1.5517595752724775,1.8279315640939373,11.375946044921875
BPF (N=100000),14,1.265122094723615,2.5648066457143983,11.584482669830322
BPF (N=100000),15,1.3989205682576586,1.9718816936376882,11.465130805969238
BPF (N=100000),16,1.5708537820837207,2.737652846551142,11.472851037979126
BPF (N=100000),17,2.06651714685164,1.7607380518856055,11.50239086151123
BPF (N=100000),18,1.4530136732971426,2.9911040160623026,11.408306360244751
BPF (N=100000),19,1.6267402104657722,2.7580114502417556,11.41943907737732
BPF (N=100000),20,5.721004632392616,2.158432974663969,11.518959045410156
BPF (N=100000),21,1.2797769525672529,2.1998249271180312,11.46778392791748
BPF (N=100000),22,2.1497584310797997,2.110436674921435,11.446436882019043
BPF (N=100000),23,1.7565750669553117,2.206057079465352,11.383891105651855
BPF (N=100000),24,1.4609272299384914,2.134534573808747,11.361700057983398
BPF (N=100000),25,3.61460245611631,2.40201696769996,11.465085983276367
BPF (N=100000),26,1.2069728305517222,1.788496888621991,11.464033842086792
BPF (N=100000),27,2.0074165327809217,2.310370893145572,11.421508073806763
BPF (N=100000),28,1.5329594158040376,2.051828832427799,11.46441912651062
BPF (N=100000),29,1.3015772031068482,1.5659573659415469,11.378087282180786
BPF (N=100000),30,3.2329042344474357,1.3175870782438417,11.216377258300781
BPF (N=100000),31,1.4445057744020626,2.5393822965452855,11.226040840148926
BPF (N=100000),32,1.95919915228097,1.8740602627582938,11.226815938949585
BPF (N=100000),33,1.9308355374902948,1.3684421672463465,11.195088863372803
BPF (N=100000),34,1.993028164440586,1.5127547220642619,11.175176858901978
BPF (N=100000),35,1.5761276453927828,3.2166489939546823,11.432936906814575
BPF (N=100000),36,1.37840133505552,3.327175133077253,11.555804014205933
BPF (N=100000),37,1.5853951099156962,3.5146154136487935,11.771583080291748
BPF (N=100000),38,1.4232868643649834,2.3536252651083998,11.810471296310425
BPF (N=100000),39,1.626815180730587,2.3307546430948447,11.870841264724731
BPF (N=100000),40,2.752089213900295,1.8421005592165962,11.433008909225464
BPF (N=100000),41,10.814570559780591,1.5891104018733884,11.529759168624878
BPF (N=100000),42,1.1154709622915993,2.2474097041200336,11.43986988067627
BPF (N=100000),43,1.419938059758356,1.93742790099175,11.536950588226318
BPF (N=100000),44,1.8945775503704234,1.9231357596262881,11.635031938552856
BPF (N=100000),45,1.5736820224508703,2.4182888314770574,11.568424940109253
BPF (N=100000),46,2.3358770574878935,1.8633438777251488,11.63987421989441
BPF (N=100000),47,1.4430166412554382,2.533267949453049,11.674829959869385
BPF (N=100000),48,1.6166221105410894,1.9206252366948653,11.569308996200562
BPF (N=100000),49,1.5206550595243757,2.849855842300299,11.916307926177979
